campaign_name,campaign_id,impressions,clicks,cost,date,reach,frequency,customer_name,channel,campaign_id_uniq,conversions,ctr,cost_per_conversion
Product_GDN_Remarketing,17379053757,1912,71,4.365936,2024-01-08,621,3.07890499194847,Laurastar,Google,"['17390720537', '17379053757']",,3.71,
Product_GDN_Remarketing,17379053757,1911,79,3.777587,2023-12-30,632,3.0237341772151898,Laurastar,Google,"['17390720537', '17379053757']",,4.13,
Product_GDN_Remarketing,17379053757,1866,71,3.361052,2024-01-01,637,2.9293563579277864,Laurastar,Google,"['17390720537', '17379053757']",,3.8,
Product_GDN_Remarketing,17379053757,1822,51,2.661607,2023-12-29,603,3.0215588723051408,Laurastar,Google,"['17390720537', '17379053757']",,2.8,
Product_GDN_Remarketing,17379053757,1789,73,4.195494,2024-01-21,592,3.0219594594594597,Laurastar,Google,"['17390720537', '17379053757']",,4.08,
Product_GDN_Remarketing,17379053757,1778,59,4.036547,2023-12-26,576,3.0868055555555554,Laurastar,Google,"['17390720537', '17379053757']",,3.32,
Product_GDN_Remarketing,17379053757,1771,52,2.914865,2023-12-28,562,3.1512455516014235,Laurastar,Google,"['17390720537', '17379053757']",,2.94,
Product_GDN_Remarketing,17379053757,1717,75,3.677616,2023-12-31,638,2.6912225705329154,Laurastar,Google,"['17390720537', '17379053757']",,4.37,
Product_GDN_Remarketing,17379053757,1496,66,3.992288,2023-12-27,504,2.9682539682539684,Laurastar,Google,"['17390720537', '17379053757']",,4.41,
Product_GDN,17390720537,1258,25,0.774179,2024-01-23,0,0.0,Laurastar,Google,"['17390720537', '17379053757']",,1.99,
Product_GDN_Remarketing,17379053757,462,9,0.221612,2024-01-24,0,0.0,Laurastar,Google,"['17390720537', '17379053757']",,1.95,
Product_GDN_Remarketing,17379053757,386,24,1.300479,2024-01-22,159,2.4276729559748427,Laurastar,Google,"['17390720537', '17379053757']",,6.22,
Bands_Search_KZ,17379059994,37,7,3.52,2024-01-04,0,0.0,Laurastar,Google,['17379059994'],,18.92,
Bands_Search_KZ,17379059994,35,11,4.33,2024-01-09,0,0.0,Laurastar,Google,['17379059994'],,31.43,
Bands_Search_KZ,17379059994,33,13,4.38,2024-01-18,0,0.0,Laurastar,Google,['17379059994'],,39.39,
Product_GDN_Remarketing,17379053757,33,1,0.048306,2024-01-23,0,0.0,Laurastar,Google,"['17390720537', '17379053757']",,3.03,
Bands_Search_KZ,17379059994,30,7,3.97,2024-01-19,0,0.0,Laurastar,Google,['17379059994'],,23.33,
Bands_Search_KZ,17379059994,23,10,6.49,2024-01-05,0,0.0,Laurastar,Google,['17379059994'],,43.48,
Bands_Search_KZ,17379059994,23,7,4.39,2024-01-08,0,0.0,Laurastar,Google,['17379059994'],,30.43,
Bands_Search_KZ,17379059994,23,9,5.49,2024-01-10,0,0.0,Laurastar,Google,['17379059994'],,39.13,
Bands_Search_KZ,17379059994,20,9,3.78,2024-01-02,0,0.0,Laurastar,Google,['17379059994'],,45.0,
Bands_Search_KZ,17379059994,19,11,4.08,2024-01-12,0,0.0,Laurastar,Google,['17379059994'],,57.89,
Bands_Search_KZ,17379059994,19,5,3.95,2024-01-15,0,0.0,Laurastar,Google,['17379059994'],,26.32,
Bands_Search_KZ,17379059994,17,5,2.74,2023-12-26,0,0.0,Laurastar,Google,['17379059994'],,29.41,
Bands_Search_KZ,17379059994,15,4,2.48,2024-01-03,0,0.0,Laurastar,Google,['17379059994'],,26.67,
Bands_Search_KZ,17379059994,15,7,4.91,2024-01-11,0,0.0,Laurastar,Google,['17379059994'],,46.67,
Bands_Search_KZ,17379059994,14,4,4.56,2024-01-16,0,0.0,Laurastar,Google,['17379059994'],,28.57,
Bands_Search_KZ,17379059994,14,6,3.31,2024-01-17,0,0.0,Laurastar,Google,['17379059994'],,42.86,
Bands_Search_KZ,17379059994,13,5,5.2,2023-12-27,0,0.0,Laurastar,Google,['17379059994'],,38.46,
Bands_Search_KZ,17379059994,13,5,2.59,2023-12-29,0,0.0,Laurastar,Google,['17379059994'],,38.46,
Bands_Search_KZ,17379059994,12,5,4.99,2024-01-01,0,0.0,Laurastar,Google,['17379059994'],,41.67,
Bands_Search_KZ,17379059994,8,3,3.9,2023-12-28,0,0.0,Laurastar,Google,['17379059994'],,37.5,
Bands_Search_KZ,17379059994,1,1,0.01,2024-01-22,0,0.0,Laurastar,Google,['17379059994'],,100.0,
"Primus стиралки, сушилки | Search | Алматы",18382304371,105,26,13.51,2024-01-08,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],11.0,24.76,0.81
"Primus стиралки, сушилки | Search | Алматы",18382304371,103,20,13.39,2024-01-03,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,19.42,0.22
"Primus стиралки, сушилки | Search | Алматы",18382304371,103,15,8.55,2024-01-05,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,14.56,0.35
"Primus стиралки, сушилки | Search | Алматы",18382304371,95,22,11.75,2024-01-09,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],4.0,23.16,0.34
"Primus стиралки, сушилки | Search | Алматы",18382304371,95,8,5.22,2024-01-14,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,8.42,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,88,14,9.15,2024-01-10,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,15.91,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,86,14,8.62,2024-01-15,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,16.28,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,84,16,9.52,2024-01-04,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,19.05,0.11
"Primus стиралки, сушилки | Search | Алматы",18382304371,80,13,7.82,2024-01-11,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,16.25,0.38
"Primus стиралки, сушилки | Search | Алматы",18382304371,78,16,7.73,2024-01-21,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],2.0,20.51,0.26
"Primus стиралки, сушилки | Search | Алматы",18382304371,78,16,9.7,2024-01-22,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,20.51,0.31
"Primus стиралки, сушилки | Search | Алматы",18382304371,69,11,8.23,2023-12-27,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,15.94,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,67,14,8.8,2024-01-18,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],2.0,20.9,0.23
"Primus стиралки, сушилки | Search | Алматы",18382304371,67,13,7.18,2024-01-24,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,19.4,0.14
"Primus стиралки, сушилки | Search | Алматы",18382304371,66,9,6.3,2024-01-13,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,13.64,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,65,16,9.3,2024-01-07,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,24.62,0.11
"Primus стиралки, сушилки | Search | Алматы",18382304371,65,13,7.93,2024-01-19,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,20.0,0.38
"Primus стиралки, сушилки | Search | Алматы",18382304371,55,7,4.41,2024-01-20,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,12.73,0.23
"Primus стиралки, сушилки | Search | Алматы",18382304371,54,13,6.62,2024-01-06,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,24.07,0.15
"Primus стиралки, сушилки | Search | Алматы",18382304371,53,9,4.36,2024-01-02,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,16.98,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,53,13,8.14,2024-01-16,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,24.53,0.12
"Primus стиралки, сушилки | Search | Алматы",18382304371,52,11,7.79,2024-01-12,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,21.15,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,52,15,7.46,2024-01-23,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,28.85,0.13
"Primus стиралки, сушилки | Search | Алматы",18382304371,48,11,8.27,2024-01-17,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],4.0,22.92,0.48
"Primus стиралки, сушилки | Search | Алматы",18382304371,47,5,3.44,2023-12-26,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,10.64,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,45,11,6.13,2023-12-29,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,24.44,0.16
"Primus стиралки, сушилки | Search | Алматы",18382304371,38,6,2.97,2023-12-28,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],1.0,15.79,0.34
"Primus стиралки, сушилки | Search | Алматы",18382304371,30,10,6.39,2023-12-30,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],3.0,33.33,0.47
"Primus стиралки, сушилки | Search | Алматы",18382304371,23,1,0.24,2024-01-01,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,4.35,0.0
"Primus стиралки, сушилки | Search | Алматы",18382304371,7,2,1.29,2023-12-31,0,0.0,Prachka Almaty (Kuzet Senim),Google,['18382304371'],0.0,28.57,0.0
Clean Care | Торговая | KZ,19832470033,19653,198,28.9,2024-01-09,0,0.0,СleanСare.kz,Google,['19832470033'],,1.01,
Clean Care | Торговая | KZ,19832470033,16252,199,29.45,2024-01-08,0,0.0,СleanСare.kz,Google,['19832470033'],,1.22,
Clean Care | Торговая | KZ,19832470033,15172,164,15.27,2024-01-12,0,0.0,СleanСare.kz,Google,['19832470033'],,1.08,
Clean Care | Торговая | KZ,19832470033,15012,148,13.29,2024-01-16,0,0.0,СleanСare.kz,Google,['19832470033'],,0.99,
Clean Care | Торговая | KZ,19832470033,14593,136,20.49,2024-01-10,0,0.0,СleanСare.kz,Google,['19832470033'],,0.93,
Clean Care | Торговая | KZ,19832470033,13716,152,14.64,2024-01-17,0,0.0,СleanСare.kz,Google,['19832470033'],,1.11,
Clean Care | Торговая | KZ,19832470033,13392,158,16.35,2024-01-15,0,0.0,СleanСare.kz,Google,['19832470033'],,1.18,
Clean Care | Торговая | KZ,19832470033,13046,133,15.63,2024-01-23,0,0.0,СleanСare.kz,Google,['19832470033'],,1.02,
Clean Care | Торговая | KZ,19832470033,12721,125,11.5,2024-01-18,0,0.0,СleanСare.kz,Google,['19832470033'],,0.98,
Clean Care | Торговая | KZ,19832470033,12086,152,17.5,2024-01-11,0,0.0,СleanСare.kz,Google,['19832470033'],,1.26,
Clean Care | Торговая | KZ,19832470033,10953,122,10.82,2024-01-13,0,0.0,СleanСare.kz,Google,['19832470033'],,1.11,
Clean Care | Торговая | KZ,19832470033,10934,145,20.46,2024-01-21,0,0.0,СleanСare.kz,Google,['19832470033'],,1.33,
Clean Care | Торговая | KZ,19832470033,10650,121,13.99,2024-01-24,0,0.0,СleanСare.kz,Google,['19832470033'],,1.14,
Clean Care | Торговая | KZ,19832470033,10438,115,11.41,2024-01-19,0,0.0,СleanСare.kz,Google,['19832470033'],,1.1,
Clean Care | Торговая | KZ,19832470033,9857,137,17.35,2024-01-14,0,0.0,СleanСare.kz,Google,['19832470033'],,1.39,
Clean Care | Торговая | KZ,19832470033,9053,127,14.19,2024-01-07,0,0.0,СleanСare.kz,Google,['19832470033'],,1.4,
Clean Care | Торговая | KZ,19832470033,9005,131,18.15,2024-01-22,0,0.0,СleanСare.kz,Google,['19832470033'],,1.45,
Clean Care | Торговая | KZ,19832470033,8130,90,8.97,2024-01-20,0,0.0,СleanСare.kz,Google,['19832470033'],,1.11,
Clean Care | Торговая | KZ,19832470033,6843,72,5.14,2024-01-06,0,0.0,СleanСare.kz,Google,['19832470033'],,1.05,
Clean Care | Торговая | KZ,19832470033,6659,97,5.61,2024-01-05,0,0.0,СleanСare.kz,Google,['19832470033'],,1.46,
Clean Care | Торговая | KZ,19832470033,4039,42,2.68,2024-01-04,0,0.0,СleanСare.kz,Google,['19832470033'],,1.04,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,1013,152,27.93,2024-01-14,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,15.0,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,969,164,27.76,2024-01-17,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,16.92,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,966,165,27.85,2024-01-16,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,17.08,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,955,146,25.36,2024-01-13,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,15.29,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,936,168,28.14,2024-01-15,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,17.95,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,873,165,28.0,2024-01-12,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,18.9,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,793,141,20.27,2024-01-10,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,17.78,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,787,134,20.77,2024-01-11,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,17.03,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,674,146,24.52,2024-01-24,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,21.66,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,553,86,11.78,2024-01-22,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,15.55,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,519,78,10.86,2024-01-23,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,15.03,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,511,83,14.09,2023-12-26,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,16.24,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,446,83,14.3,2023-12-27,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,18.61,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,439,71,12.03,2023-12-29,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,16.17,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,439,83,13.95,2024-01-09,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,18.91,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,431,73,12.96,2024-01-18,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,16.94,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,404,82,14.27,2023-12-28,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,20.3,
Ипотека Жана Куат NEW | Search | Алматы,20809980170,110,26,4.48,2023-12-30,0,0.0,ЖК Жана Куат (Tam.kz),Google,['20809980170'],,23.64,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,13641,99,7.92,2023-12-25,7575,1.800792,,Facebook ADS,['120202181080400696'],,0.73,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,39125,273,19.77,2023-12-26,17041,2.295933,,Facebook ADS,['120202181080400696'],,0.7,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,12253,115,9.21,2023-12-27,7739,1.583279,,Facebook ADS,['120202181080400696'],,0.94,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,4840,66,4.62,2023-12-28,3194,1.515341,,Facebook ADS,['120202181080400696'],,1.36,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,6840,92,4.92,2023-12-29,3762,1.818182,,Facebook ADS,['120202181080400696'],,1.35,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,8818,119,4.89,2023-12-30,4309,2.046414,,Facebook ADS,['120202181080400696'],,1.35,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,10837,122,4.9,2023-12-31,5056,2.143394,,Facebook ADS,['120202181080400696'],,1.13,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,44082,214,5.0,2024-01-01,13740,3.208297,,Facebook ADS,['120202181080400696'],,0.49,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,11043,39,1.27,2024-01-02,4579,2.411662,,Facebook ADS,['120202181080400696'],,0.35,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,95049,480,13.03,2024-01-03,33230,2.860337,,Facebook ADS,['120202181080400696'],,0.51,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,112747,606,20.93,2024-01-04,45466,2.479809,,Facebook ADS,['120202181080400696'],,0.54,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,144523,600,21.55,2024-01-05,43829,3.297429,,Facebook ADS,['120202181080400696'],,0.42,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,133702,603,21.62,2024-01-06,42085,3.176951,,Facebook ADS,['120202181080400696'],,0.45,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,133149,594,21.89,2024-01-07,41822,3.183707,,Facebook ADS,['120202181080400696'],,0.45,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,154207,605,21.99,2024-01-08,44957,3.4301,,Facebook ADS,['120202181080400696'],,0.39,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,145139,565,21.68,2024-01-09,42277,3.433049,,Facebook ADS,['120202181080400696'],,0.39,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,127359,537,23.83,2024-01-10,40806,3.121085,,Facebook ADS,['120202181080400696'],,0.42,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,156354,613,29.18,2024-01-11,46950,3.330224,,Facebook ADS,['120202181080400696'],,0.39,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,150364,556,30.92,2024-01-12,45768,3.285352,,Facebook ADS,['120202181080400696'],,0.37,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,168634,733,38.03,2024-01-13,52686,3.200736,,Facebook ADS,['120202181080400696'],,0.43,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,186405,834,39.07,2024-01-14,59583,3.128493,,Facebook ADS,['120202181080400696'],,0.45,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,191202,859,42.74,2024-01-15,64238,2.976463,,Facebook ADS,['120202181080400696'],,0.45,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,200065,794,42.89,2024-01-16,62733,3.189151,,Facebook ADS,['120202181080400696'],,0.4,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,180691,747,41.27,2024-01-17,60735,2.975072,,Facebook ADS,['120202181080400696'],,0.41,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,182847,756,43.1,2024-01-18,59198,3.088736,,Facebook ADS,['120202181080400696'],,0.41,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,174026,670,43.13,2024-01-19,59551,2.922302,,Facebook ADS,['120202181080400696'],,0.38,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,160117,745,40.66,2024-01-20,55039,2.909155,,Facebook ADS,['120202181080400696'],,0.47,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,186868,795,42.74,2024-01-21,60605,3.083376,,Facebook ADS,['120202181080400696'],,0.43,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,183765,697,43.05,2024-01-22,60221,3.05151,,Facebook ADS,['120202181080400696'],,0.38,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,177972,684,43.09,2024-01-23,66237,2.686897,,Facebook ADS,['120202181080400696'],,0.38,
[activ] [Traffic] [2023] - Loyalty Club  - [01.12],120202181080400696,120028,455,32.92,2024-01-24,44004,2.727661,,Facebook ADS,['120202181080400696'],,0.38,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,20478,107,7.98,2023-12-25,8968,2.283452,,Facebook ADS,['120202170222810696'],,0.52,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,67509,255,19.74,2023-12-26,19474,3.466622,,Facebook ADS,['120202170222810696'],,0.38,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,24510,101,9.51,2023-12-27,9926,2.469273,,Facebook ADS,['120202170222810696'],,0.41,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,14989,60,4.7,2023-12-28,5079,2.951171,,Facebook ADS,['120202170222810696'],,0.4,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,9948,55,4.98,2023-12-29,4676,2.127459,,Facebook ADS,['120202170222810696'],,0.55,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,18620,94,4.9,2023-12-30,6688,2.784091,,Facebook ADS,['120202170222810696'],,0.5,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,15892,91,4.94,2023-12-31,7177,2.214296,,Facebook ADS,['120202170222810696'],,0.57,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,49988,131,5.0,2024-01-01,13111,3.812676,,Facebook ADS,['120202170222810696'],,0.26,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,12532,34,1.3,2024-01-02,4752,2.637205,,Facebook ADS,['120202170222810696'],,0.27,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,110634,393,13.06,2024-01-03,28918,3.825783,,Facebook ADS,['120202170222810696'],,0.36,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,157397,566,20.95,2024-01-04,37836,4.15998,,Facebook ADS,['120202170222810696'],,0.36,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,174945,604,21.61,2024-01-05,38679,4.522997,,Facebook ADS,['120202170222810696'],,0.35,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,161699,533,21.56,2024-01-06,38444,4.206092,,Facebook ADS,['120202170222810696'],,0.33,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,151243,563,21.96,2024-01-07,40662,3.719517,,Facebook ADS,['120202170222810696'],,0.37,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,162838,535,22.17,2024-01-08,43306,3.760172,,Facebook ADS,['120202170222810696'],,0.33,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,169351,497,21.61,2024-01-09,37446,4.522539,,Facebook ADS,['120202170222810696'],,0.29,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,148410,518,23.8,2024-01-10,36166,4.103578,,Facebook ADS,['120202170222810696'],,0.35,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,173366,565,29.22,2024-01-11,39310,4.410226,,Facebook ADS,['120202170222810696'],,0.33,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,161837,524,29.14,2024-01-12,35079,4.613501,,Facebook ADS,['120202170222810696'],,0.32,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,128879,479,28.78,2024-01-13,30903,4.170437,,Facebook ADS,['120202170222810696'],,0.37,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,197792,786,37.27,2024-01-14,44142,4.480812,,Facebook ADS,['120202170222810696'],,0.4,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,238215,880,46.41,2024-01-15,54190,4.395922,,Facebook ADS,['120202170222810696'],,0.37,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,249430,830,46.4,2024-01-16,54478,4.578545,,Facebook ADS,['120202170222810696'],,0.33,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,227651,798,45.56,2024-01-17,53646,4.243578,,Facebook ADS,['120202170222810696'],,0.35,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,218377,812,46.55,2024-01-18,48605,4.492892,,Facebook ADS,['120202170222810696'],,0.37,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,227336,761,46.55,2024-01-19,49437,4.598499,,Facebook ADS,['120202170222810696'],,0.33,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,206157,790,45.94,2024-01-20,46662,4.418092,,Facebook ADS,['120202170222810696'],,0.38,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,227921,795,46.68,2024-01-21,49406,4.613225,,Facebook ADS,['120202170222810696'],,0.35,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,267142,779,47.18,2024-01-22,54126,4.935558,,Facebook ADS,['120202170222810696'],,0.29,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,258855,779,47.17,2024-01-23,54541,4.746063,,Facebook ADS,['120202170222810696'],,0.3,
[kcell] [Traffic] [2023] - Loyalty Club  - [01.12],120202170222810696,184538,503,35.1,2024-01-24,40774,4.525874,,Facebook ADS,['120202170222810696'],,0.27,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,8822,216,11.49,2023-12-25,8133,1.084717,,Facebook ADS,['120201783354400193'],,2.45,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,9048,247,11.91,2023-12-26,8415,1.075223,,Facebook ADS,['120201783354400193'],,2.73,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,9311,198,11.79,2023-12-27,8651,1.076292,,Facebook ADS,['120201783354400193'],,2.13,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,9450,223,12.04,2023-12-28,8779,1.076432,,Facebook ADS,['120201783354400193'],,2.36,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,10084,212,12.28,2023-12-29,9250,1.090162,,Facebook ADS,['120201783354400193'],,2.1,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,11381,262,12.86,2023-12-30,10551,1.078666,,Facebook ADS,['120201783354400193'],,2.3,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,11610,233,11.22,2023-12-31,11011,1.0544,,Facebook ADS,['120201783354400193'],,2.01,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,19587,401,12.2,2024-01-01,17511,1.118554,,Facebook ADS,['120201783354400193'],,2.05,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,22311,456,11.97,2024-01-02,20554,1.085482,,Facebook ADS,['120201783354400193'],,2.04,
[Kcell] [FB/IG] [Traffic] [2023] - Kcell Auleti  - [06.12 - 07.01],120201783354400193,21454,356,11.55,2024-01-03,19533,1.098346,,Facebook ADS,['120201783354400193'],,1.66,
